Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
Across The Universe,Krishna West > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/114962411/across-the-universe,3.0,-1,Trad,5.10b PG13,1,85.0,40.00781,-105.40629
Rawhide,Ridge 4 > Eldorado Mountain > Boulder > Colorado,https://www.mountainproject.com/route/120020970/rawhide,3.0,-1,Sport,5.11b,1,70.0,39.90906,-105.28624
The Titleist (aka The Alicia Golembeski Memorial Route),Wall of Winter Warmth > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/105857677/the-titleist-aka-the-alicia-golembeski-memorial-route,3.0,-1,"Trad, Sport",5.11 PG13,2,190.0,40.0073,-105.405
Whittle Whisk,Redgarden - S Buttress > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/107982397/whittle-whisk,3.0,-1,Trad,5.10 PG13,1,90.0,39.93119,-105.28395
Tears,"Tribal Boundaries, The Sacret Block > The Congo > Buoux Montana > Eldorado Mountain > Boulder > Colorado",https://www.mountainproject.com/route/110327930/tears,3.0,-1,Sport,5.11+,1,,39.90292,-105.28776
Tender Foot,The Gorilla > The Congo > Buoux Montana > Eldorado Mountain > Boulder > Colorado,https://www.mountainproject.com/route/110327772/tender-foot,3.0,-1,Sport,5.11+ R,1,,39.90315,-105.28802
Orgasmatron,Lost Highway Area > Sleeping Beauty > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/105847492/orgasmatron,3.0,-1,Sport,5.11b,1,90.0,39.9969,-105.41707
Stay Hungry,Hawk-Eagle Ridge > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/107510762/stay-hungry,3.0,-1,Trad,5.10d PG13,1,75.0,39.9314,-105.2879
Supposed Former Grade Inflation Junkie,Third Advisor > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/107190083/supposed-former-grade-inflation-junkie,3.0,-1,Trad,5.10,1,55.0,39.9637,-105.289
Dangling Fury,Achean Pronouncement > Central > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/106064523/dangling-fury,3.0,-1,Sport,5.11c,1,70.0,39.9772,-105.2902
Arms Reduction,Ridge 1 aka Stairway to Heaven > Skunk Canyon > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/107096662/arms-reduction,3.0,-1,Trad,5.10d R,1,65.0,39.979,-105.29
Daedulus Direct,Bell Buttress - Main Crag > Bell Buttress Massif > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/106254542/daedulus-direct,3.0,-1,Trad,5.11c/d PG13,1,80.0,40.0011,-105.413
Left Turret,The Veil > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/105764772/left-turret,3.0,-1,Trad,5.10 R,1,210.0,39.9318,-105.2813
The Omen,Ridge 2 aka Satan's Slab > Skunk Canyon > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/105853552/the-omen,3.0,-1,Trad,5.7 R,4,700.0,39.9788,-105.2913
Into Temptation,Boulder Falls East > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/105976499/into-temptation,3.0,-1,Trad,5.9+ R,2,,40.00565,-105.40638
For Granite,The Chamber > Upper Dream Canyon > Boulder > Colorado,https://www.mountainproject.com/route/106367979/for-granite,3.0,-1,Sport,5.10d,1,60.0,40.0102,-105.4066
Power Line Pup,West Face > Surprising Crag > The Sport Park > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/122471999/power-line-pup,3.0,-1,Trad,5.11,1,75.0,39.97308,-105.4636
E.L. 200,Redgarden - Tower One > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/122542609/el-200,3.0,-1,Trad,5.10a,1,130.0,39.93194,-105.28603
Panda Rigolo,Third Flatiron > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/117511577/panda-rigolo,2.9,-1,Sport,5.11a/b,1,,39.9874,-105.29196
Marie de Guillotine,The Bastille - N Face > The Bastille > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/123159774/marie-de-guillotine,3.0,-1,Trad,5.11b PG13,1,150.0,39.9307,-105.283
Pepé Le sPew,Ridge 1 aka Stairway to Heaven > Skunk Canyon > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/113824372/pepe-le-spew,3.0,-1,Sport,5.10+,1,80.0,39.979,-105.29
Litterbox (maybe?),Long Walk Rock > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/121656381/litterbox-maybe,3.0,-1,Trad,5.10a,1,60.0,40.00911,-105.3649
"10,000 Leagues",Redgarden - Tower Two > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/107922187/10000-leagues,3.0,-1,Trad,5.11- R,3,400.0,39.9312,-105.28518
Sunshine Daydream,The Bastille - W Face > The Bastille > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/108498739/sunshine-daydream,3.0,-1,Trad,5.10c X,1,70.0,39.9304,-105.283
Getcher' Feet Up Direct,Red Rocks (Boulder) > Mount Sanitas > Boulder > Colorado,https://www.mountainproject.com/route/121418375/getcher-feet-up-direct,3.0,-1,"TR, Boulder",5.11b/c V3 PG13,1,25.0,40.01742,-105.29671
Bolter's Lament,Redgarden - Tower Two > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/110975734/bolters-lament,3.0,-1,"Trad, Aid",5.9- A2,3,200.0,39.9312,-105.28518
Beached Whale Impersonation,The Main Cliffs > The Sacred Cliffs > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/118765241/beached-whale-impersonation,3.0,-1,Trad,5.10c PG13,2,110.0,39.98173,-105.30141
Another Mindless Crack,The Main Cliffs > The Sacred Cliffs > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/118756893/another-mindless-crack,3.0,-1,Trad,5.10c,1,100.0,39.98173,-105.30141
I Am Too And So Are You,Safeway Spires > City of Boulder Buildering > Boulder > Colorado,https://www.mountainproject.com/route/113233121/i-am-too-and-so-are-you,3.0,-1,"Trad, Boulder",5.9 V0,1,22.0,40.01425,-105.25914
Arete Bandit,Rincon - L of Center Route > Rincon > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/107970382/arete-bandit,3.0,-1,Trad,5.10b/c PG13,2,170.0,39.93435,-105.28993
Lava,Krishna West > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/113809995/lava,3.0,-1,Trad,5.11a,1,130.0,40.00781,-105.40629
Babu,Krishna West > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/113598262/babu,3.0,-1,Trad,5.9+,1,115.0,40.00781,-105.40629
Brahma,Krishna West > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/113948029/brahma,3.0,-1,Trad,5.10c/d,1,90.0,40.00781,-105.40629
Dome Girdle,The Dome > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/106120535/dome-girdle,3.0,-1,Trad,5.10d R,5,500.0,40.0139,-105.30787
Pillars of Frenzy,The Main Cliffs > The Sacred Cliffs > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/118764501/pillars-of-frenzy,3.0,-1,Trad,5.10d R,1,140.0,39.98173,-105.30141
Pandora's Bosch,Ridge 4 > Eldorado Mountain > Boulder > Colorado,https://www.mountainproject.com/route/120018511/pandoras-bosch,3.0,-1,Sport,5.11c,1,75.0,39.90906,-105.28624
Genuine Risk Takers,Redgarden - S Buttress > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/107982384/genuine-risk-takers,3.0,-1,Trad,5.11 PG13,1,90.0,39.93119,-105.28395
Like Hell It Is,Ridge 1 aka Stairway to Heaven > Skunk Canyon > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/107096395/like-hell-it-is,3.0,-1,Trad,5.11a,1,60.0,39.979,-105.29
Warp Riders,Rincon - Center Route & R > Rincon > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/106913929/warp-riders,3.0,-1,Trad,5.10+ PG13,1,120.0,39.93423,-105.28939
Guardian Saint,Redgarden - Roof Routes > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/107660693/guardian-saint,3.0,-1,Trad,5.11+ PG13,1,130.0,39.93112,-105.2846
Hammer Case,Ridge 4 aka Mohling Arete > Skunk Canyon > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/122769623/hammer-case,3.0,-1,"Trad, Aid",5.10a/b A2 PG13,1,140.0,39.979,-105.2936
Quantum Mechanics,Redgarden - Below Lower Ramp > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/106532593/quantum-mechanics,3.5,-1,Trad,5.11b/c X,1,180.0,39.9309,-105.28548
Flashdance,Redgarden - Tower One > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/106701869/flashdance,3.0,-1,Trad,5.8 R,1,110.0,39.93194,-105.28603
Rap line,Fatiron > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/112202725/rap-line,3.0,-1,TR,5.10a,1,40.0,39.95086,-105.28701
North Face Crack,The Main Cliffs > The Sacred Cliffs > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/112292949/north-face-crack,3.0,-1,Trad,5.10b PG13,1,90.0,39.98173,-105.30141
Spread Your Wings,Pegasus > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/111679598/spread-your-wings,3.0,-1,Trad,5.10a,1,110.0,39.95664,-105.28733
In-between Crack,Saddle Rock > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/112895907/in-between-crack,3.0,-1,Trad,5.9,1,30.0,39.9872,-105.293
Real Men Don't Eat Quiche,The Matron > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/105761280/real-men-dont-eat-quiche,3.0,-1,Trad,5.11- PG13,1,110.0,39.94304,-105.2884
Arc de Triumph,Fourth Flatiron > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/106332926/arc-de-triumph,3.0,-1,Sport,5.11b PG13,1,75.0,39.983,-105.2936
"West Face, Onoclea",Onoclea > Fern Canyon > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/106266742/west-face-onoclea,3.0,-1,"Trad, TR, Boulder",5.7 V-easy,1,25.0,39.9659,-105.2901
Canary Corner Extension,Redgarden - Roof Routes > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/110981422/canary-corner-extension,3.0,-1,Trad,5.11c PG13,1,80.0,39.93112,-105.2846
Dead Left,Hawk-Eagle Ridge > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/107156410/dead-left,3.0,-1,Trad,5.10 PG13,1,115.0,39.9314,-105.2879
Club Salute,Ridge 4 aka Mohling Arete > Skunk Canyon > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/122769521/club-salute,3.0,-1,Trad,5.11c/d R,1,100.0,39.979,-105.2936
Filet of Soul,Aquarium Wall > Bell Buttress Massif > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/107749127/filet-of-soul,3.0,-1,Trad,5.10,1,70.0,40.0012,-105.413
Semi-Wild Slab,Redgarden - S Buttress > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/106244428/semi-wild-slab,3.0,-1,Trad,5.9 R,2,200.0,39.93119,-105.28395
Ignore Me,West Ridge - part C - Pony Express to Long John > The West Ridge > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/105926925/ignore-me,3.0,-1,Trad,5.10b R,1,70.0,39.93203,-105.28849
Convergence Corner,Aquarium Wall > Bell Buttress Massif > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/107749076/convergence-corner,3.0,-1,Trad,5.10 PG13,1,70.0,40.0012,-105.413
Bear Hug,Hillbilly Rock > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/107723146/bear-hug,3.0,-1,Trad,5.7+ R,1,50.0,39.9798,-105.29
Wings Of Steel,"Angel's Wings aka Devil's Wings, West Face > South > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/106038507/wings-of-steel,3.0,-1,Trad,5.10a,1,100.0,39.9543,-105.2926
Mere Wall,Finger Flatiron > Central > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/105752764/mere-wall,2.8,-1,Trad,5.8,2,,39.9742,-105.2898
Que Rasca,East Ironing Board > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/105753580/que-rasca,2.8,-1,Trad,5.7 R,1,,39.9867,-105.2941
Satan's Toy,Flying Flatiron > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/106778887/satans-toy,3.0,-1,Trad,5.11a R,1,60.0,39.953,-105.28818
Lingum Direct,Achean Pronouncement > Central > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/105891177/lingum-direct,3.0,-1,"Trad, TR",5.9 X,1,70.0,39.9772,-105.2902
My Place In the Universe,Solaris > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/106036638/my-place-in-the-universe,3.0,-1,Trad,5.11,1,65.0,40.0001,-105.4125
Unknown Dihedral,Fiddlehead > Fern Canyon > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/105879989/unknown-dihedral,3.0,-1,Trad,5.9 PG13,1,140.0,39.9659,-105.2891
Blitzkreig,Berlin Wall > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/106332902/blitzkreig,3.0,-1,Trad,5.11c R,1,70.0,40.00752,-105.4056
D1,Sunset Wall > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/106037720/d1,3.0,-1,Trad,5.10a,2,180.0,39.9611,-105.289
Lackin' Slacks (aka The Full Monty),The Hand > Central > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/106815816/lackin-slacks-aka-the-full-monty,3.0,-1,Trad,5.11a R,1,65.0,39.9738,-105.2894
Bazooka,Green Thumb > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/106999658/bazooka,3.0,-1,"Trad, Aid",5.8 A3 R,1,75.0,39.9871,-105.2949
Real Men Eat Eggs,Redgarden - Below Lower Ramp > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/106433811/real-men-eat-eggs,3.0,-1,Trad,5.11+ R,1,40.0,39.9309,-105.28548
The Sector,Turtle Dome > Upper Dream Canyon > Boulder > Colorado,https://www.mountainproject.com/route/106367949/the-sector,3.0,-1,Sport,5.10a,1,40.0,40.0102,-105.4066
Flight Kite,Turtle Dome > Upper Dream Canyon > Boulder > Colorado,https://www.mountainproject.com/route/106367940/flight-kite,3.0,-1,"Trad, Sport",5.10b/c,1,75.0,40.0102,-105.4066
Continue-us,Redgarden - S Buttress > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/105764730/continue-us,3.0,-1,Trad,5.11b R,2,260.0,39.93119,-105.28395
Arete,Lost Flatiron > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/105756889/arete,3.0,-1,"Trad, TR",5.10b X,1,160.0,40.0009,-105.3929
Wasabeline,Redgarden - Roof Routes > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/117904092/wasabeline,3.0,-1,Sport,5.11+,1,50.0,39.93112,-105.2846
West Face [3rd Flatrion],Third Flatiron > North > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/105757561/west-face-3rd-flatrion,3.0,-1,Trad,5.10b PG13,1,150.0,39.9874,-105.29196
Headwall,Bell Buttress - Main Crag > Bell Buttress Massif > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/111263532/headwall,3.0,-1,Trad,5.10,1,,40.0011,-105.413
Egalitarian,Eagle Rock > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/125198987/egalitarian,3.1,-1,Sport,5.8,4,320.0,39.9992,-105.3826
"Forgive Me, Father, For I Have Sinned",Table Mesa > City of Boulder Buildering > Boulder > Colorado,https://www.mountainproject.com/route/125624115/forgive-me-father-for-i-have-sinned,3.0,-1,Trad,5.8,1,45.0,39.98586,-105.23806
Ollie,Northern Egg > Fern Canyon > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/124754681/ollie,3.0,-1,Trad,5.9-,1,57.0,39.96717,-105.28692
Goat Corner,The Goat Block (underneath The Clipboard) > Second Tier > Avalon > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/125917194/goat-corner,3.0,-1,Trad,5.9,1,35.0,39.99848,-105.41227
Higher Education,Old Mapleton Elementary School > City of Boulder Buildering > Boulder > Colorado,https://www.mountainproject.com/route/125624047/higher-education,3.0,-1,Trad,5.9+,1,55.0,40.02036,-105.28556
Mail Ridge Variation Finish,West Ridge - part C - Pony Express to Long John > The West Ridge > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/124430444/mail-ridge-variation-finish,3.0,-1,Trad,5.10a,1,50.0,39.93203,-105.28849
Raging Hormones,Ridge 1 > Eldorado Mountain > Boulder > Colorado,https://www.mountainproject.com/route/125804722/raging-hormones,3.0,-1,Trad,5.10b,1,50.0,39.9081,-105.28817
Goat Arete,The Goat Block (underneath The Clipboard) > Second Tier > Avalon > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/124120082/goat-arete,3.0,-1,Trad,5.10b/c PG13,1,45.0,39.99848,-105.41227
Happy Medium,Shanahan Crag > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/125757594/happy-medium,3.3,-1,Sport,5.11a,1,125.0,39.96031,-105.28829
Straight Edge,Redgarden - Tower Two > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/123658525/straight-edge,3.0,-1,Trad,5.11- R,1,80.0,39.9312,-105.28518
Cyclone,Coney Island > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/125292512/cyclone,3.0,-1,Sport,5.11-,1,,39.9928,-105.4181
Athlete's English Crack (alternate name suggestions accepted),Castle Rock > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/126268004/athletes-english-crack-alternate-name-suggestions-accepted,4.0,-1,Trad,5.11,1,150.0,39.9787,-105.4551
Pegasus,Third Buttress > Elephant Buttresses > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/124729620/pegasus,3.0,-1,Trad,5.11b/c,1,,40.0125,-105.308
Star Span,High Energy Crag > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/124419057/star-span,3.0,-1,Trad,5.11c,1,40.0,39.99405,-105.41627
Kangaroof,Third Buttress > Elephant Buttresses > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/124663552/kangaroof,3.0,-1,Trad,5.11c,2,,40.0125,-105.308
Blood Chakra,Southern Goose Egg > Fern Canyon > South > Flatirons > Boulder > Colorado,https://www.mountainproject.com/route/125374392/blood-chakra,3.0,-1,Sport,5.11c,1,115.0,39.9657,-105.2868
Gorillas in Our Midst (P1 of Global Gorilla),Upper Animal World > Animal World > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/125636184/gorillas-in-our-midst-p1-of-global-gorilla,3.0,-1,Sport,5.11c,1,75.0,39.99846,-105.41397
"Young, Good Free Face",Redgarden - Tower Two > Redgarden Wall > Eldorado Canyon State Park > Boulder > Colorado,https://www.mountainproject.com/route/126000347/young-good-free-face,3.0,-1,"Trad, TR",5.11c R,1,80.0,39.9312,-105.28518
Aeromax,Coney Island > Boulder Canyon > Boulder > Colorado,https://www.mountainproject.com/route/125292595/aeromax,3.0,-1,Sport,5.11+,1,,39.9928,-105.4181
Upside The Cranium,The Monkey Skull > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado,https://www.mountainproject.com/route/105749647/upside-the-cranium,3.5,-1,Sport,5.10c,1,100.0,40.17882,-105.35018
Introducing Meteor Dad,River Wall II > Longmont Reservoir Area (aka Buttonrock) > North Fork of the St. Vrain River > St. Vrain Canyons > Lyons > Colorado,https://www.mountainproject.com/route/105754000/introducing-meteor-dad,3.4,-1,Sport,5.10d,1,70.0,40.229,-105.34538
Sunshine Dihedral,The Monkey Skull > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado,https://www.mountainproject.com/route/105758584/sunshine-dihedral,3.2,-1,Trad,5.10b,1,120.0,40.17882,-105.35018
