Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Slot Machine","Dark Shadows Wall > Mescalito > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732722/slot-machine,3.3,-1,Trad,5.10,1,,36.12399,-115.49506
"A Fraction of the Action","Tiger Stripe Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732635/a-fraction-of-the-action,3.0,-1,Sport,5.10a,1,120,36.14801,-115.43051
"Sister of Pain","Sweet Pain Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105918047/sister-of-pain,3.0,-1,Sport,5.11c,1,40,36.15597,-115.43663
"Black Widow Hollow","East Face > Mescalito > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732794/black-widow-hollow,3.0,-1,Trad,5.9,3,400,36.12301,-115.49265
"The Big Horn","Brass Wall > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105819223/the-big-horn,2.9,-1,Trad,5.8+,6,,36.12521,-115.49109
"Side Effects","Lower Tier > Moderate Mecca > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105791450/side-effects,3.0,-1,Sport,5.10d,1,80,36.14202,-115.42093
"Lady Luck","First Creek Slabs > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106133508/lady-luck,2.9,-1,Trad,5.7,7,1000,36.07962,-115.47926
"The Gambler","Sweet Pain Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105892056/the-gambler,3.0,-1,Sport,5.11-,1,55,36.15597,-115.43663
"Shut Up and Climb","The Wake-Up Wall > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105885132/shut-up-and-climb,3.0,-1,Sport,5.11b,1,60,36.16724,-115.45361
"Edge Dressing","Dark Shadows Wall > Mescalito > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106053521/edge-dressing,3.1,-1,Trad,5.10b/c,4,320,36.12399,-115.49506
[Redacted],"Winter Heat Wall > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105953648/redacted,3.0,-1,Trad,5.10a/b,1,80,36.16876,-115.42245
"Magellanic Cloud","Sunnyside Crags > (09) Icebox Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732755/magellanic-cloud,3.0,-1,Trad,5.9,1,50,36.145,-115.49403
"Pickled Cock","Cannibal Crag > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105944488/pickled-cock,3.0,-1,Sport,5.11c,1,50,36.14903,-115.42296
"Idiot Parade (aka Need to Rest)","Lower Level - Right > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105826602/idiot-parade-aka-need-to-rest,2.9,-1,Sport,5.10c,1,50,36.15539,-115.4361
"Plan F","Ragged Edges Area > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733169/plan-f,2.9,-1,Trad,5.11-,1,50,36.15756,-115.49799
"Romper Room","Romper Room > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733007/romper-room,2.9,-1,Trad,5.7,1,90,36.07863,-115.47841
"The Great Train Robbery","The Robbery Wall > Robber's Roost > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/106911231/the-great-train-robbery,3.0,-1,Sport,5.11b,1,,36.30159,-115.6127
"Black Track","Hidden Falls Wall > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732632/black-track,2.9,-1,Trad,5.9,1,60,36.15575,-115.4976
"Rob Roy","Alcohol Wall > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732653/rob-roy,3.4,-1,Trad,5.10b,1,150,36.07813,-115.47797
"Mongol Hoarde","Civilization Crag > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106686396/mongol-hoarde,2.9,-1,Sport,5.10a,1,40,36.14543,-115.42639
Foe,"Lower Level - Right > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106076218/foe,2.8,-1,Sport,5.11a,1,40,36.15539,-115.4361
"Valentine's Day","Upper Tier > Moderate Mecca > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732245/valentines-day,2.8,-1,"Trad, TR",5.8+,1,50,36.14217,-115.42131
"Virtuous Pagans","Dante's Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109868744/virtuous-pagans,2.8,-1,Sport,5.10c,1,70,36.14497,-115.42471
Psychobilly,"Lower Level - Right > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105826090/psychobilly,2.9,-1,Sport,5.11b,1,60,36.15539,-115.4361
"Frictiony Face Panty Waist","Running Man Wall > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107089591/frictiony-face-panty-waist,2.8,-1,Sport,5.9,1,80,36.16016,-115.4423
Friend,"Lower Level - Right > Lower Level > The Black Corridor > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106076229/friend,2.8,-1,Sport,5.10d,1,40,36.15539,-115.4361
"The Deluxe","Stratocaster Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105911032/the-deluxe,3.0,-1,Sport,5.11a/b,1,90,36.15852,-115.4401
"Turtle Wax","Sunny and Steep > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105949674/turtle-wax,2.9,-1,Sport,5.11b,1,50,36.16986,-115.42321
"Sour Pain","Sweet Pain Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107983200/sour-pain,2.9,-1,Sport,5.11b,1,45,36.15597,-115.43663
"Miss Conception","North Face > Whiskey Peak > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105813521/miss-conception,2.8,-1,"Trad, Sport",5.10c,3,200,36.03509,-115.46345
"Desert Pickle","Wall of Confusion > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105808917/desert-pickle,2.8,-1,Sport,5.11c,1,60,36.15702,-115.43904
"Resolution Arete","Aeolian Wall > (13) Mt. Wilson > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732416/resolution-arete,3.0,-1,"Trad, Aid","5.10 A1",24,,36.09485,-115.48188
"Overhanging Hangover","Black Velvet Wall > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732587/overhanging-hangover,3.1,-1,Trad,5.10a,2,200,36.03518,-115.46652
"Cactus Killa","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697532/cactus-killa,3.1,-1,Sport,5.11b,1,60,36.14687,-115.42762
"Excellent Adventure","Dark Shadows Wall > Mescalito > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732668/excellent-adventure,3.8,-1,Trad,"5.11b R",3,400,36.12399,-115.49506
"Climber’s Paradise","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122009393/climbers-paradise,3.2,-1,Sport,5.10-,1,50,36.14572,-115.42813
"Relax and Stem","Starter Crag > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/111921258/relax-and-stem,3.1,-1,Sport,5.8,1,50,36.276,-115.5908
"The Graduate","Graduate Cliff > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732917/the-graduate,3.6,-1,Trad,5.10b,1,80,36.15766,-115.49941
"Over a Barrel","Cactus Massacre > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116697487/over-a-barrel,3.1,-1,Sport,5.10d,1,70,36.14687,-115.42762
"The Walker Spur","East Face > Mescalito > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105733070/the-walker-spur,3.3,-1,Trad,"5.10b/c R",3,550,36.12301,-115.49265
"Mai Tai","Alcohol Wall > (14) First Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105886249/mai-tai,3.8,-1,Trad,"5.10+ R",1,150,36.07813,-115.47797
"Arrowhead Arete","Conundrum Crag > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105991732/arrowhead-arete,2.8,-1,Sport,5.11c,1,30,36.16322,-115.41317
"Cut Loose","Stratocaster Area > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105813481/cut-loose,3.1,-1,Trad,5.10d,1,50,36.15852,-115.4401
Unnamed,"Yellow Pine > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/106494384/unnamed,2.9,-1,Sport,5.11-,1,40,36.27202,-115.67183
"The Woodsman","Riding Hood Wall > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/120094953/the-woodsman,2.8,-1,Sport,5.9,2,220,36.14947,-115.42673
"Chocolate Tranquility Fountain","Willow Springs South > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106731023/chocolate-tranquility-fountain,3.0,-1,Trad,5.7,1,90,36.15467,-115.49623
"Heating Up the Hood","3. Pine Tree Ledge > The Hood > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/106014053/heating-up-the-hood,3.5,-1,Sport,5.11c,1,60,36.27411,-115.65834
"The Rooster","Burglar Wall > Robber's Roost > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/108268130/the-rooster,3.1,-1,Sport,5.10c,1,,36.30146,-115.61246
"Arrow Place","Burlap Buttress > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732713/arrow-place,3.0,-1,Trad,5.9,2,180,36.03705,-115.46378
"Small Purchase","North Face > Magic Mountain > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732896/small-purchase,3.4,-1,Trad,5.10a,1,100,36.12126,-115.49023
"Today, We are Thursday!","White Pine > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114198430/today-we-are-thursday,3.2,-1,Sport,5.11b,1,60,36.26892,-115.66803
"Jungle Wall","Jungle Wall > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106052597/jungle-wall,3.8,-1,Sport,5.11b,1,160,36.11776,-115.48996
"Classic Crack of Calico","Kraft Crags > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107384640/classic-crack-of-calico,3.1,-1,Trad,5.9+,3,320,36.16129,-115.41725
"Karate Crack","Outhouse Wall > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105925508/karate-crack,3.1,-1,Trad,5.9+,1,80,36.16338,-115.50013
"Red Nectar Rage","Upper Tier > Little Springs Crag > Little Springs Canyon > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107048902/red-nectar-rage,2.9,-1,Sport,5.10b,1,60,36.15361,-115.4266
"Turkey Trot","Burns Wall > Kraft Mountain Area > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106742491/turkey-trot,2.9,-1,Sport,5.10c,1,35,36.167,-115.416
"The Warrior","Cactus Flower Tower Summit > Cactus Flower Tower > (12) Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106121416/the-warrior,3.8,-1,Trad,5.11a,7,1000,36.09653,-115.4856
Sunflower,"Solar Slab - Upper Tier > (12) Oak Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732791/sunflower,2.9,-1,Trad,"5.9 R",6,850,36.10372,-115.48775
"Woman of Mountain Dreams","Aeolian Wall > (13) Mt. Wilson > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105796714/woman-of-mountain-dreams,3.4,-1,Trad,5.11a/b,17,1700,36.09485,-115.48188
"The Time Value of Time","Nueva Esperanza > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114194866/the-time-value-of-time,2.9,-1,Sport,5.8,1,50,36.27524,-115.66963
"Doin' the Good Drive","Flight Path Area > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105926028/doin-the-good-drive,2.9,-1,Trad,5.9,1,80,36.12916,-115.4866
Mazatlan,"North Face > Whiskey Peak > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732500/mazatlan,3.4,-1,Trad,5.10d,1,150,36.03509,-115.46345
"Red Heat","Running Man Wall > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106124685/red-heat,3.3,-1,Trad,5.10d,1,160,36.16016,-115.4423
Crocodillo,"Swamp Cave > Arrow Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/106385088/crocodillo,3.5,-1,Sport,5.11c,1,80,36.74132,-114.79758
Unknown,"Yellow Pine > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/106504529/unknown,3.0,-1,Sport,5.11b,1,40,36.27202,-115.67183
"Buffon's Needle Problem","Jackrabbit Buttress > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/109952099/buffons-needle-problem,3.2,-1,Trad,5.10,7,1000,36.11526,-115.48953
Contagion,"Lake Mead Buttress > La Madre Range > Southern Nevada > Nevada",https://www.mountainproject.com/route/121833433/contagion,3.5,-1,Sport,5.10a/b,6,700,36.2169,-115.36439
"Shit Howdy","Shit Howdy > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105917163/shit-howdy,3.2,-1,Trad,5.11a,1,100,36.14814,-115.42544
"Baby Steps","Starter Crag > Route 158 > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/107552273/baby-steps,2.8,-1,Sport,5.9,1,40,36.276,-115.5908
Waterboys,"Cauldron Wall > (09) Icebox Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/112081249/waterboys,3.4,-1,Trad,5.10a,3,400,36.1423,-115.49143
"Velvet Revolver","The Texas Wall / West Velvet Wall > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/112213416/velvet-revolver,3.8,-1,Trad,5.11b,4,520,36.03599,-115.46885
"Pending Disaster","Upper Tier > Moderate Mecca > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732290/pending-disaster,2.8,-1,Trad,5.9+,1,65,36.14217,-115.42131
"No Laughing Matter","Brass Wall > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105789533/no-laughing-matter,2.8,-1,Trad,5.10-,2,120,36.12521,-115.49109
"Commitment to Excrement (aka Giuoco Piano)","Running Man Wall > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108486941/commitment-to-excrement-aka-giuoco-piano,3.1,-1,Sport,5.11a,1,100,36.16016,-115.4423
"Little Big Horn","Lost Creek Lower Tier > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105925470/little-big-horn,3.0,-1,Trad,5.9+,1,80,36.15622,-115.49789
Breakaway,"Refrigerator Wall > (09) Icebox Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732650/breakaway,3.2,-1,Trad,5.10d,2,290,36.1437,-115.49583
"Rain Dance","North Face > Whiskey Peak > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107273805/rain-dance,2.8,-1,Trad,5.10a,1,130,36.03509,-115.46345
"Freight Train","White Pine > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114198674/freight-train,2.8,-1,Sport,5.11a,1,60,36.26892,-115.66803
Dogma,"Horseshoe Wall > (13) Mt. Wilson > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732656/dogma,3.6,-1,"Trad, Sport",5.11c,1,,36.09221,-115.48184
"Iron Maiden","Iron Man Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106222692/iron-maiden,3.0,-1,Sport,5.11-,1,70,36.15189,-115.4321
"Sheep Trail","Ragged Edges Area > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732812/sheep-trail,2.9,-1,Trad,"5.10 R",1,120,36.15756,-115.49799
"Black Flag","Lower Tier > Sonic Youth Cliff > Wake Up Wall Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107326728/black-flag,3.0,-1,Sport,5.11c,1,65,36.16602,-115.45317
"Little Mochi","Story Crag Main Wall > Old Spanish Trail Crags (Story Crags) > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120270800/little-mochi,3.3,-1,Sport,5.10b,1,85,35.97231,-115.52518
"Kentucky Kid","Story Crag Main Wall > Old Spanish Trail Crags (Story Crags) > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120271137/kentucky-kid,3.6,-1,Sport,5.11a/b,1,90,35.97231,-115.52518
"Finlay Crack","2. The Arêtes (a.k.a. the Road Area) > Rainbow Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/105851430/finlay-crack,4.0,-1,Trad,5.10-,1,120,37.3741,-114.55067
"Broken tooth","Right Wall > Front Corridor > Parking Lot Area > (05) Sandstone Quarry > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/116749065/broken-tooth,2.9,-1,Sport,"5.10 PG13",1,100,36.16265,-115.44929
"Sky Dive","Brass Wall > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106326637/sky-dive,3.5,-1,Trad,"5.11b PG13",1,100,36.12521,-115.49109
Bloodline,"East Face > Mescalito > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/110259854/bloodline,3.2,-1,Trad,5.10+,4,480,36.12301,-115.49265
"Clem Fandango","Story Crag Main Wall > Old Spanish Trail Crags (Story Crags) > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120270999/clem-fandango,3.8,-1,Sport,5.11a,1,115,35.97231,-115.52518
"The Imaginator","Central Slab Area > The Imagination Wall > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/106251992/the-imaginator,3.7,-1,Sport,5.11c/d,3,375,36.26196,-115.6604
"Cadillac Crack","The Rad Cliff > Whiskey Peak > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732449/cadillac-crack,3.8,-1,Trad,5.9,1,130,36.03358,-115.46361
Whamo,"Clear Light Cave > East Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/108441936/whamo,2.9,-1,Sport,5.11b,1,45,35.97018,-115.47445
"Lone Star","The Texas Wall / West Velvet Wall > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732662/lone-star,3.2,-1,Trad,5.11,21,1500,36.03599,-115.46885
"Little Britches","Jungle Wall > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/113706152/little-britches,3.6,-1,Trad,5.8,1,100,36.11776,-115.48996
"Black Rose (AKA Emerald Forest)","Jungle Wall > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106052604/black-rose-aka-emerald-forest,3.6,-1,Trad,"5.11 PG13",1,170,36.11776,-115.48996
"Embrace the Suck","Nueva Esperanza > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114195086/embrace-the-suck,3.4,-1,Sport,5.11a,1,95,36.27524,-115.66963
"Ichabod's Poop Chute","Spit Roasted Wall > Upper Cliffs > Sleepy Hollow > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/112559882/ichabods-poop-chute,3.7,-1,Sport,5.10a,1,100,35.93486,-115.51884
"Soylent Green Jeans","Mossy Ledges Area > (07) Willow Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105925851/soylent-green-jeans,3.2,-1,Trad,5.10a,1,120,36.15925,-115.5009
"Fear and Loathing","Gemstone Gully > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106733389/fear-and-loathing,3.8,-1,Trad,5.11a,3,400,36.13237,-115.4888
"Capt'n Stab'n","EnTRAPment Wall > Upper Cliffs > Sleepy Hollow > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/112559543/captn-stabn,3.7,-1,Sport,5.10c,1,50,35.93317,-115.51554
Bonshō,"The Belltower > Cathedral Rock > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/114384760/bonsho,3.4,-1,Sport,5.11a,1,75,36.25567,-115.64787
"The Schwa","Mud Spring Wing > (17) Mud Spring Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105896507/the-schwa,3.6,-1,Trad,5.10d,2,190,36.02788,-115.46107
"Passan Temba","Swamp Cave > Arrow Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/108669207/passan-temba,3.0,-1,Sport,5.11b,1,70,36.74132,-114.79758
"Cutting Edge","Black Velvet Wall > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105957640/cutting-edge,3.9,-1,Trad,"5.11c PG13",1,125,36.03518,-115.46652
"See Dick Fly","Janes Wall > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106585771/see-dick-fly,2.9,-1,Sport,5.10d,1,55,36.15234,-115.4323
"Spark Plug","Black Velvet Wall > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106145798/spark-plug,3.2,-1,Trad,5.10b,1,100,36.03518,-115.46652
"Climbing on a Prayer","Classic Rock Wall > (03) First Pullout (Calico I) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/122003608/climbing-on-a-prayer,3.0,-1,Sport,5.10a,1,60,36.14572,-115.42813
"Cayenne Corners","Ginger Buttress > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106413414/cayenne-corners,3.2,-1,Trad,5.10d,5,700,36.11213,-115.48829
"Meister's Edge","Meister's Edge > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105820517/meisters-edge,3.4,-1,Sport,"5.11b PG13",1,45,36.15451,-115.4373
"Suffering Cats","Kitty Crag > (04) Second Pullout (Calico II) > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105985832/suffering-cats,3.3,-1,Sport,5.11c,1,80,36.15446,-115.43481
"Saucerful of Secrets","North Face > Magic Mountain > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106603522/saucerful-of-secrets,3.5,-1,Trad,5.11c/d,5,400,36.12126,-115.49023
Tele-vision,"Angel Food Wall > Angel Food Area > (06) White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/108141213/tele-vision,3.0,-1,Trad,5.9+,4,400,36.16926,-115.4896
"Feel No Evil","6. The Souls Slab > The Hood > Kyle Canyon > Mount Charleston > Southern Nevada > Nevada",https://www.mountainproject.com/route/105866724/feel-no-evil,2.8,-1,Sport,5.10a,1,70,36.27448,-115.65728
"Jupiter II","Challenger Wall > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106741273/jupiter-ii,3.4,-1,Trad,5.11+,5,500,36.1187,-115.49655
"The Black Pearl","Jackrabbit Buttress > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106134494/the-black-pearl,3.7,-1,Trad,5.9+,1,170,36.11526,-115.48953
"The Clod Tower","Cloud Tower > (11) Juniper Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106021911/the-clod-tower,3.3,-1,Trad,5.10c,8,1200,36.11237,-115.48908
"Man of the People","Mud Spring Wing > (17) Mud Spring Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/111754444/man-of-the-people,3.4,-1,Sport,5.11a,1,120,36.02788,-115.46107
"Gobies for Gumbies","Angel Food Wall > Angel Food Area > (06) White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/106310071/gobies-for-gumbies,3.7,-1,Trad,5.11a,1,140,36.16926,-115.4896
"Lizard Locks","The Monument > (16) Black Velvet Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107477781/lizard-locks,3.4,-1,Trad,5.11,1,60,36.03897,-115.46096
Demonstrator,"Demonstrator Wall > Lower Canyon > Keyhole Canyon > Southern Nevada > Nevada",https://www.mountainproject.com/route/110949729/demonstrator,3.1,-1,Trad,5.7,1,80,35.71514,-114.92522
"Feelin' Groovy","Lower Tier > Moderate Mecca > (01) Calico Basin > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107049462/feelin-groovy,3.0,-1,Sport,5.11a,1,50,36.14202,-115.42093
"Rocks Are My Friends","Story Crag Main Wall > Old Spanish Trail Crags (Story Crags) > West Side > Mount Potosi > Southern Nevada > Nevada",https://www.mountainproject.com/route/120271035/rocks-are-my-friends,3.4,-1,Sport,5.11a,1,200,35.97231,-115.52518
"Chocolate Flakes","North Face > Magic Mountain > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/107114058/chocolate-flakes,3.2,-1,Trad,5.10+,4,450,36.12126,-115.49023
"Stick Left","Stick Gully > (10) Pine Creek Canyon > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105926085/stick-left,3.4,-1,Trad,5.10c,1,140,36.12904,-115.4878
"Healy's Haunted House","Angel Food Wall > Angel Food Area > (06) White Rock Spring > Red Rocks > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732569/healys-haunted-house,2.8,-1,Trad,"5.8 X",6,600,36.16926,-115.4896
