Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
The Nose,2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105924807/the-nose,3.9,-1,"Trad, Aid",5.9 C2,31,3000,37.73051,-119.63828
Regular Northwest Face of Half Dome (RNWF),1. Northwest Face > D. Half Dome > Valley South Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105912416/regular-northwest-face-of-half-dome-rnwf,3.9,-1,"Trad, Aid",5.9 C1,23,2200,37.74685,-119.5336
Salathé Wall,2. Southwest Face > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/106154042/salathe-wall,4.0,-1,"Trad, Aid",5.9 C2,35,3500,37.73051,-119.63828
Positive Vibrations,Incredible Hulk > 02 - The Sawtooth Ridge > High Sierra > California,https://www.mountainproject.com/route/105860676/positive-vibrations,4.0,-1,"Trad, Alpine",5.11a,12,1200,38.12188,-119.41522
*CLOSED FOR SAFETY* Sons of Yesterday,Western Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105862915/closed-for-safety-sons-of-yesterday,3.9,-1,Trad,5.10-,6,600,37.74873,-119.57265
*CLOSED FOR SAFETY * Serenity Crack,Western Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105862912/closed-for-safety-serenity-crack,3.9,-1,Trad,5.10d PG13,3,350,37.74873,-119.57265
Central Pillar of Frenzy,6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105862930/central-pillar-of-frenzy,3.8,-1,Trad,5.9,5,500,37.7165,-119.6363
Mithril Dihedral,Mt. Russell > 14 - Whitney & Surrounding Peaks > High Sierra > California,https://www.mountainproject.com/route/105802833/mithril-dihedral,3.9,-1,"Trad, Alpine",5.9+,6,500,36.59,-118.291
The Vampire,Upper Bulge Routes > (f) West Face Bulge Routes > Tahquitz Rock > Tahquitz & Suicide Rocks > California,https://www.mountainproject.com/route/105805108/the-vampire,4.0,-1,Trad,5.11a,4,400,33.76015,-116.6846
Steck-Salathe,M. Sentinel Rock > Valley South Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105862873/steck-salathe,3.8,-1,Trad,5.10-,15,,37.72958,-119.59381
Oz,Drug Dome > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/105862944/oz,3.9,-1,Trad,5.10d,5,600,37.86461,-119.42215
"Third Pillar, Regular Route",Dana Plateau > Lee Vining Canyon / Tioga Road > Sierra Eastside > California,https://www.mountainproject.com/route/105816995/third-pillar-regular-route,3.8,-1,Trad,5.10a/b,5,800,37.92309,-119.21264
Regular Route,North Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/105847227/regular-route,3.7,-1,Trad,5.9,12,1000,37.87279,-119.40427
Illusion Dweller,The Sentinel - West Face > The Sentinel > Real Hidden Valley > Hidden Valley Area > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722065/illusion-dweller,3.8,-1,Trad,5.10b,1,100,34.01305,-116.17126
Royal Arches (5.10- or 5.7 A0),Central Royal Arches > Royal Arches > H. Royal Arches Area > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105862881/royal-arches-510-or-57-a0,3.4,-1,"Trad, Aid",5.10- A0,15,2000,37.74724,-119.57128
Thunderbolt to Sill Traverse,Thunderbolt Peak > 09 - Palisades & Surrounding Peaks > High Sierra > California,https://www.mountainproject.com/route/106513790/thunderbolt-to-sill-traverse,3.9,-1,"Trad, Snow, Alpine",5.9 Easy Snow,1,5280,37.098,-118.5176
Igor Unchained,"The Witch > The Needles > Southern Sierra - The Needles, Kern River, Domelands, etc. > Southern-Western Sierra > California",https://www.mountainproject.com/route/105834219/igor-unchained,3.8,-1,Trad,5.9+,3,450,36.10721,-118.48021
Airy Interlude,"The Witch > The Needles > Southern Sierra - The Needles, Kern River, Domelands, etc. > Southern-Western Sierra > California",https://www.mountainproject.com/route/105834215/airy-interlude,3.9,-1,Trad,5.10a,3,,36.10721,-118.48021
Sheila,Pratt's Crack / Dihedrals Area > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105967548/sheila,3.9,-1,Trad,5.10b,1,180,37.3843,-118.67756
Thin Ice,"The Sorcerer > The Needles > Southern Sierra - The Needles, Kern River, Domelands, etc. > Southern-Western Sierra > California",https://www.mountainproject.com/route/105834294/thin-ice,3.9,-1,Trad,5.10b,3,,36.10745,-118.48148
Figures on a Landscape (aka Monkey on My Back),North Astro Dome - Northeast Face > North Astro Dome > The Astro Domes > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California,https://www.mountainproject.com/route/105721816/figures-on-a-landscape-aka-monkey-on-my-back,3.9,-1,Trad,5.10b R,3,250,34.03886,-116.14762
Mr. Natural,6. GPA - Right Side > I. Glacier Point Apron > Valley South Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105954972/mr-natural,3.9,-1,Trad,5.10+,1,160,37.7337,-119.56956
Fishhook Arête,Mt. Russell > 14 - Whitney & Surrounding Peaks > High Sierra > California,https://www.mountainproject.com/route/105802684/fishhook-arete,3.8,-1,"Trad, Alpine",5.9,8,1000,36.59,-118.291
Coarse and Buggy,Dihedral Rock - East Face > Dihedral Rock > Roadside Rocks - West > Roadside Rocks > Hidden Valley Area > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725122/coarse-and-buggy,3.9,-1,Trad,5.11a/b,1,80,34.01977,-116.17144
Flower of High Rank,(u) Northeast Buttress > Suicide Rock > Tahquitz & Suicide Rocks > California,https://www.mountainproject.com/route/105788563/flower-of-high-rank,3.9,-1,Trad,5.9,1,160,33.77158,-116.69558
Wall of the Worlds,2. Central Dome > Calaveras Dome > Calaveras Domes > Carson Pass Highway (88) > Lake Tahoe > California,https://www.mountainproject.com/route/105957970/wall-of-the-worlds,3.9,-1,Trad,5.10+ PG13,9,,38.48775,-120.2267
Open Book,(h) Open Book Area > Tahquitz Rock > Tahquitz & Suicide Rocks > California,https://www.mountainproject.com/route/105794117/open-book,3.7,-1,Trad,5.9,3,490,33.75946,-116.68508
Sacherer Cracker,The Slack to West Buttress > Southwest Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105945535/sacherer-cracker,3.8,-1,Trad,5.10a,1,150,37.73009,-119.63786
On the Lamb,West Face of the Lamb > Lamb Dome > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/105862991/on-the-lamb,3.8,-1,Trad,5.9,4,,37.86932,-119.42588
White Punks on Dope,"Voodoo Dome > The Needles > Southern Sierra - The Needles, Kern River, Domelands, etc. > Southern-Western Sierra > California",https://www.mountainproject.com/route/105844453/white-punks-on-dope,3.8,-1,Trad,5.9- PG13,6,,36.10433,-118.47618
Rubicon,Rubicon Formation > Split Rocks West > Split Rocks > Pinto Basin > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725101/rubicon,3.9,-1,Trad,5.10c,1,80,34.006,-116.0572
West Face,Cardinal Pinnacle > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105942424/west-face,3.8,-1,Trad,5.10a,4,550,37.22797,-118.59626
Lunatic Fringe,Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105870727/lunatic-fringe,3.9,-1,Trad,5.10c,1,140,37.72439,-119.70063
Hospital Corner,West Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105798333/hospital-corner,3.9,-1,Trad,5.10a,2,240,38.7991,-120.1361
Whodunit,(d) Northwest Recess > Tahquitz Rock > Tahquitz & Suicide Rocks > California,https://www.mountainproject.com/route/105798191/whodunit,3.7,-1,Trad,5.9,8,800,33.76079,-116.68392
Outer Limits,The Cookie Cliff > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105874465/outer-limits,3.8,-1,Trad,5.10c,3,190,37.71772,-119.71881
Pratt's Crack,Pratt's Crack / Dihedrals Area > Scheelite Canyon / Pratt's Crack Gully > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105957801/pratts-crack,3.8,-1,Trad,5.9,1,165,37.3843,-118.67756
East Buttress,4. East Buttress > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105833467/east-buttress,3.5,-1,Trad,5.10b,9,1200,37.73,-119.62548
Bird of Fire,Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks West > Split Rocks > Pinto Basin > Joshua Tree National Park > California,https://www.mountainproject.com/route/105721624/bird-of-fire,3.8,-1,Trad,5.10a,1,80,34.0047,-116.05874
One Of These Days,One Of These Days Buttress > Cloudburst Canyon > Woodfords Canyon > Carson Pass Highway (88) > Lake Tahoe > California,https://www.mountainproject.com/route/106535215/one-of-these-days,3.9,-1,Trad,5.10c,1,115,38.76132,-119.86108
Catchy Corner,The Cookie Cliff > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105991865/catchy-corner,3.9,-1,Trad,5.11a,1,115,37.71772,-119.71881
"Red Dihedral (aka ""Yggdrasil"")",Incredible Hulk > 02 - The Sawtooth Ridge > High Sierra > California,https://www.mountainproject.com/route/105852183/red-dihedral-aka-yggdrasil,3.5,-1,"Trad, Alpine",5.10,12,1500,38.12188,-119.41522
Southwest Arete,Grandma Peabody Boulder > Peabody Boulders > Buttermilks Main > Buttermilk Country > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105956126/southwest-arete,3.8,-1,"Trad, TR",5.9,1,50,37.32837,-118.57479
Anti-Jello Crack,"Dome Rock > Southern Sierra - The Needles, Kern River, Domelands, etc. > Southern-Western Sierra > California",https://www.mountainproject.com/route/105843997/anti-jello-crack,3.8,-1,Trad,5.10a,4,550,36.06681,-118.52882
V8 Crack,Cardinal Pinnacle > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105863051/v8-crack,3.9,-1,Trad,5.10+,1,80,37.22797,-118.59626
Black September,3. Black Wall - Right > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105981506/black-september,3.8,-1,Trad,5.9,1,110,39.32564,-120.31425
O.R.G.asm,Dihedrals > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105880789/orgasm,3.8,-1,Sport,5.11a,1,90,37.52838,-118.57396
Salathe (pitch 1),Moby Dick and Pterodactyl Terrace > Southwest Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105870703/salathe-pitch-1,3.8,-1,Trad,5.10c,1,160,37.72875,-119.63724
Made In Japan,Space Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105735761/made-in-japan,3.9,-1,Sport,5.11a,1,90,39.32331,-120.31591
EBGB's,EBGB Block Area > Echo Rock > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722197/ebgbs,3.8,-1,Trad,5.10d,1,50,34.02443,-116.1557
East Buttress,6. Middle Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105915125/east-buttress,3.6,-1,"Trad, Aid",5.10c A0,11,1100,37.7165,-119.6363
Reed's Pinnacle-Direct Route,Reed's Pinnacle > At. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105865301/reeds-pinnacle-direct-route,3.7,-1,Trad,5.10a,3,,37.72439,-119.70063
Sun Ribbon Arete,Temple Crag > 09 - Palisades & Surrounding Peaks > High Sierra > California,https://www.mountainproject.com/route/105811901/sun-ribbon-arete,3.7,-1,"Trad, Alpine",5.10a,22,2000,37.1096,-118.491
The Line,East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105798280/the-line,3.7,-1,Trad,5.9,3,320,38.80261,-120.13204
Candyland,Middle Spire > Phantom Spires > Highway 50 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105875517/candyland,3.8,-1,Trad,5.10c,1,,38.7875,-120.2441
Imaginary Voyage,Imaginary Voyage Formation > Lost Horse Area > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722548/imaginary-voyage,3.8,-1,Trad,5.10d,1,80,34.02016,-116.17995
Direct North Buttress,"Merriam Peak > 07 - Humphreys Basin, Pine Creek & Granite Park > High Sierra > California",https://www.mountainproject.com/route/106170636/direct-north-buttress,3.8,-1,"Trad, Alpine",5.10b PG13,7,1000,37.3088,-118.7651
Moby Dick Center,Moby Dick and Pterodactyl Terrace > Southwest Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105870188/moby-dick-center,3.7,-1,Trad,5.10a,1,130,37.72875,-119.63724
New Dimensions,Ad. Arch Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105992537/new-dimensions,3.8,-1,Trad,5.11a,4,400,37.6893,-119.7334
Crest Jewel (and Crest Jewel Direct),J. North Dome > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105862890/crest-jewel-and-crest-jewel-direct,3.7,-1,Trad,5.10 R,14,1200,37.75783,-119.56211
West Crack,West Face > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/105859422/west-crack,3.6,-1,Trad,5.9,5,430,37.8795,-119.41345
Sons of Liberty,First Cliff > Patricia Bowl > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988104/sons-of-liberty,3.9,-1,Trad,5.10d,1,100,37.46302,-118.74537
Wages of Skin,Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106097731/wages-of-skin,3.8,-1,Trad,5.10+,1,110,37.5096,-118.7179
O'Kelley's Crack,Rusty Wall > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722353/okelleys-crack,3.7,-1,Trad,5.11a,1,60,34.03212,-116.17216
Swept Away,Echo Rock - South Face > Echo Rock > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California,https://www.mountainproject.com/route/105721894/swept-away,3.8,-1,Trad,5.11a,2,170,34.02465,-116.15513
Seams to Me,Eagle Lake Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/105879356/seams-to-me,3.8,-1,Trad,5.10c,1,,38.93997,-120.12315
Traveler Buttress,Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105812520/traveler-buttress,3.6,-1,Trad,5.9,4,500,38.80006,-120.13522
Sundance,Sunshine Face - Right Side > (k) Sunshine Face > Suicide Rock > Tahquitz & Suicide Rocks > California,https://www.mountainproject.com/route/105788132/sundance,3.7,-1,Trad,5.10b,3,300,33.76989,-116.69436
Bombs over Tokyo (1st pitch),West Face > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/106141398/bombs-over-tokyo-1st-pitch,3.8,-1,Trad,5.10c,1,105,37.8795,-119.41345
Manana,N. Sentinel Creek Area > Valley South Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/106615858/manana,3.8,-1,Trad,5.10d,1,120,37.72396,-119.60637
Five and Dime,Au. Five and Dime Cliff > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105870690/five-and-dime,3.8,-1,Trad,5.10d,1,80,37.72288,-119.69922
Jo Jo,I. Washington Column > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/106748196/jo-jo,3.8,-1,Trad,5.10b/c,1,85,37.74778,-119.559
Peter Principle,1. North Face Main > North Face > Snowshed Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105735527/peter-principle,3.8,-1,"Trad, TR",5.11a,1,80,39.31642,-120.31884
The Fracture,East Face > Sugarloaf > Sugarloaf Area > Highway 50 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105875824/the-fracture,3.7,-1,Trad,5.10d,1,,38.77622,-120.30784
Northeast Buttress,5. Higher Cathedral Rock > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105862896/northeast-buttress,3.7,-1,Trad,5.9+ PG13,11,900,37.71439,-119.63469
Lucky Streaks,West Face > Fairview Dome > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/105840692/lucky-streaks,3.7,-1,Trad,5.10+,6,650,37.87012,-119.40627
AC Devil Dog,The Grotto > Table Mountain > Sonora Pass Highway (108) > California,https://www.mountainproject.com/route/105734903/ac-devil-dog,3.7,-1,Sport,5.10d,1,70,37.926,-120.4635
Heart of Darkness,Conrad Rock - Heart of Darkness Corridor > Conrad Rock > Oyster Bar Area > Sheep Pass Area > Central Joshua Tree > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725659/heart-of-darkness,3.7,-1,Trad,5.11a,1,40,33.98946,-116.14351
Rawhide,The Grotto > Table Mountain > Sonora Pass Highway (108) > California,https://www.mountainproject.com/route/105736255/rawhide,3.7,-1,Trad,5.11a,1,60,37.926,-120.4635
Boi-oi-oi-ing!,Orange Pillar > Patricia Bowl > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105923632/boi-oi-oi-ing,3.7,-1,Trad,5.10a,3,340,37.4631,-118.7459
Clean and Jerk,Sports Challenge Rock - East Face > Sports Challenge Rock > Real Hidden Valley > Hidden Valley Area > Joshua Tree National Park > California,https://www.mountainproject.com/route/105721792/clean-and-jerk,3.7,-1,Trad,5.10c,1,80,34.01415,-116.16906
Leonids,Left Wall > The Wedge > El Cajon Mountain > South San Diego County > San Diego County > California,https://www.mountainproject.com/route/105793305/leonids,3.6,-1,Sport,5.9,3,350,32.90461,-116.81845
Ahab,Moby Dick and Pterodactyl Terrace > Southwest Base > 1. Base Routes > B. El Capitan > Valley North Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105872907/ahab,3.6,-1,Trad,5.10b,1,130,37.72875,-119.63724
Wheat Thin,The Cookie Cliff > Aj. Cookie Area > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105871252/wheat-thin,3.7,-1,Trad,5.10c,1,80,37.71772,-119.71881
Blown Away,West Face > DAFF Dome > DAFF Area > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/105862936/blown-away,3.7,-1,Trad,5.9 PG13,5,500,37.8795,-119.41345
One Hand Clapping,1. Black Wall - Left > Black Wall > Donner Summit > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105736426/one-hand-clapping,3.6,-1,Trad,5.9,4,400,39.32485,-120.31463
South West Face (Harding) Route,Mt. Conness > Glen Aulin Area > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/105983194/south-west-face-harding-route,3.7,-1,"Trad, Alpine",5.10c,9,1200,37.96688,-119.32128
Fear of Flying,Upper Spire > Phantom Spires > Highway 50 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105858248/fear-of-flying,3.7,-1,Trad,5.9+,2,,38.78867,-120.24518
Phobos,Phobos/Deimos Cliff > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/105862966/phobos,3.7,-1,Trad,5.9+,3,275,37.84976,-119.44817
Tideline,Olmsted Canyon Right > Olmsted Area > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/106225753/tideline,3.7,-1,Trad,5.11a,1,70,37.81564,-119.48839
Midterm,Ad. Arch Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105915149/midterm,3.7,-1,Trad,5.10b,1,130,37.6893,-119.7334
Regular Route (Higher Cathedral Spire),3. Higher Cathedral Spire > P. Cathedral Area > Valley South Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105956387/regular-route-higher-cathedral-spire,3.5,-1,Trad,5.9,4,400,37.71404,-119.63226
Yin-Yang,N. Sentinel Creek Area > Valley South Side > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/107201090/yin-yang,3.7,-1,Trad,5.10d,2,120,37.72396,-119.60637
Run For Your Life,Tumbling Rainbow Formation > Real Hidden Valley > Hidden Valley Area > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722344/run-for-your-life,3.7,-1,Trad,5.10b R,1,90,34.01232,-116.17133
Gripper,Ad. Arch Rock > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/106026157/gripper,3.7,-1,Trad,5.10b,3,270,37.6893,-119.7334
Pick Pocket,Holy Trinity > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105843696/pick-pocket,3.6,-1,Sport,5.11a,1,60,37.52349,-118.57518
John Fischer Memorial Route,PSOM Slab > Scheelite Crags / PSOM Slab > Pine Creek Canyon > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107278643/john-fischer-memorial-route,3.6,-1,"Trad, Sport",5.10c,7,750,37.38788,-118.6742
Space Truckin',Eagle Lake Cliff > Eagle Creek Canyon > West Shore > Lake Tahoe > California,https://www.mountainproject.com/route/105876300/space-truckin,3.7,-1,Trad,5.10a/b,1,110,38.93997,-120.12315
Etude,(u) Northeast Buttress > Suicide Rock > Tahquitz & Suicide Rocks > California,https://www.mountainproject.com/route/105790388/etude,3.6,-1,Trad,5.11a,1,160,33.77158,-116.69558
Aurora Borealis,Black Bluff - N. Face (Right Side) > Black Bluff - North Face > Black Bluff > Mill Creek Road/Skyline Drive Area > Big Bear South > Big Bear Lake Area > San Bernardino Mountains > California,https://www.mountainproject.com/route/107247031/aurora-borealis,3.7,-1,"Trad, Alpine",5.9,1,80,34.21992,-116.99268
Cromagnon,East Face > Dike Wall > Lake George > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/105912080/cromagnon,3.7,-1,"Sport, Alpine",5.10-,1,80,37.5958,-119.0134
Superfly,Cracked Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105890099/superfly,3.7,-1,Sport,5.10c,2,180,37.52785,-118.57454
Tombstone Terror,Main Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105798338/tombstone-terror,3.6,-1,Trad,5.10c,1,80,38.80006,-120.13522
New Diversions,Ap. New Diversions > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105862924/new-diversions,3.7,-1,Trad,5.10a,2,115,37.72262,-119.70258
The Gram Traverse,Drug Dome > Tuolumne Meadows > Yosemite National Park > California,https://www.mountainproject.com/route/105862947/the-gram-traverse,3.6,-1,Trad,5.10d,3,,37.86461,-119.42215
El Camino Real,West Face - Right Side > (g) West Face > Tahquitz Rock > Tahquitz & Suicide Rocks > California,https://www.mountainproject.com/route/105799550/el-camino-real,3.6,-1,Trad,5.10a,4,500,33.75985,-116.68542
The Price of Fear,Upper Bulge Routes > (f) West Face Bulge Routes > Tahquitz Rock > Tahquitz & Suicide Rocks > California,https://www.mountainproject.com/route/107765685/the-price-of-fear,3.6,-1,Trad,5.10c,1,100,33.76015,-116.6846
Lava Haul,Flavin Haven > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105972941/lava-haul,3.7,-1,Sport,5.10a,1,110,37.52468,-118.5742
Love Stinks,Banana Belt > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105896599/love-stinks,3.6,-1,Sport,5.11a,1,115,37.51085,-118.56962
Generator Crack,Az. Generator Station > Lower Merced River Canyon > Yosemite Valley > Yosemite National Park > California,https://www.mountainproject.com/route/105952381/generator-crack,3.6,-1,"Trad, TR",5.10c,1,60,37.722,-119.7032
Wacked Scenario,Gorgeous Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105885929/wacked-scenario,3.6,-1,Sport,5.10b,1,,37.52313,-118.57433
Surrealistic Pillar Direct,Lower Buttress > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/105798307/surrealistic-pillar-direct,3.6,-1,Trad,5.10b,1,70,38.8003,-120.13695
Gorgeous,Gorgeous Towers > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105843581/gorgeous,3.6,-1,Sport,5.10b,1,90,37.52313,-118.57433
Solid Gold,South Astro Dome - Northeast Face > South Astro Dome > The Astro Domes > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California,https://www.mountainproject.com/route/105725788/solid-gold,3.6,-1,Trad,5.10b,2,200,34.03858,-116.14713
Robbins Crack,Robbins Boulder > Mount Woodson > North San Diego County > San Diego County > California,https://www.mountainproject.com/route/105792316/robbins-crack,3.5,-1,Trad,5.10a,1,35,33.0056,-116.96588
Crucible,Summit Area West > The Summit Area > Mount Woodson > North San Diego County > San Diego County > California,https://www.mountainproject.com/route/105803108/crucible,3.6,-1,"Trad, TR",5.10b/c,1,25,33.00856,-116.97276
Big Moe,Echo Cove - South Side > Echo Cove > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722572/big-moe,3.6,-1,Trad,5.11a R,1,50,34.02451,-116.15802
Modern Trad,First Cliff > Patricia Bowl > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106831715/modern-trad,3.6,-1,Trad,5.10a,1,110,37.46302,-118.74537
Slip 'n Slide,Lower Elbow Room > Upper Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105900092/slip-n-slide,3.6,-1,Sport,5.9,1,115,37.52328,-118.57385
He She,Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California,https://www.mountainproject.com/route/106807095/he-she,3.6,-1,Sport,5.10b,1,130,37.5096,-118.7179
Pistol Pete,Doc Holliday Wall > Central Pinnacles > Holcomb Valley Pinnacles > Big Bear City Area > Big Bear North > Big Bear Lake Area > San Bernardino Mountains > California,https://www.mountainproject.com/route/105807952/pistol-pete,3.6,-1,Sport,5.10a/b,1,80,34.30781,-116.87833
Touch and Go,Touch and Go Face > Echo Rock Area > Central Joshua Tree > Joshua Tree National Park > California,https://www.mountainproject.com/route/105722359/touch-and-go,3.5,-1,Trad,5.9,1,70,34.02559,-116.1574
Super Size Me,Fast Food Wall > The Benches > The Emeralds > Bowman/Emeralds > I-80 Corridor > Lake Tahoe > California,https://www.mountainproject.com/route/108073763/super-size-me,3.6,-1,Sport,5.11a,1,80,39.32749,-120.64662
